produto_id;fornecedor_id;transportadora_id;lote_id;tipo_mov_id;data;qtde_prod;preco_venda;unidade_medida
157;;;39;3;2024-07-18;20;228.53;UN
121;26;;27;1;2024-07-18;472;0.94;UN
33;;;17;3;2024-07-19;4;21.3;UN
99;;16;36;2;2024-07-19;615;35.64;UN
43;;;63;3;2024-07-19;15;26.52;UN
122;30;20;49;1;2024-07-19;648;31.13;UN
45;;;21;3;2024-07-19;21;137.69;UN
145;;;59;2;2024-07-19;452;2.29;UN
142;35;19;23;1;2024-07-19;587;67.55;UN
46;;13;1;2;2024-07-19;479;10.99;UN
73;;;39;3;2024-07-19;16;2.35;UN
124;;;17;2;2024-07-19;282;285.02;UN
12;20;7;46;1;2024-07-19;650;34.96;UN
43;;12;63;2;2024-07-19;429;22.0;UN
63;;;55;3;2024-07-19;42;82.77;UN
68;23;10;25;1;2024-07-19;428;226.33;UN
124;24;16;20;1;2024-07-19;174;251.66;UN
69;2;1;33;1;2024-07-19;47;30.34;UN
49;;20;45;2;2024-07-19;166;47.11;UN
55;17;;24;1;2024-07-19;788;69.78;UN
81;;16;34;2;2024-07-19;104;1.34;UN
79;;;1;3;2024-07-19;1;241.28;UN
40;23;6;45;1;2024-07-19;132;189.0;UN
157;;;8;3;2024-07-19;25;222.87;UN
75;14;;2;1;2024-07-19;760;0.77;UN
45;8;;28;1;2024-07-19;322;153.83;UN
146;;5;66;2;2024-07-19;769;1.75;UN
125;;;50;2;2024-07-19;284;3.87;UN
14;6;;20;1;2024-07-19;532;10.0;UN
18;;;49;3;2024-07-19;39;0.5;UN
104;;;16;3;2024-07-19;43;217.7;UN
139;;;62;3;2024-07-19;11;169.36;UN
83;7;14;56;1;2024-07-19;27;26.36;UN
121;;;56;3;2024-07-19;28;0.76;UN
20;31;9;64;1;2024-07-19;147;15.98;UN
115;13;;41;1;2024-07-19;651;69.8;UN
147;;1;12;2;2024-07-19;304;0.94;UN
124;3;5;42;1;2024-07-19;687;246.82;UN
41;32;;3;1;2024-07-19;209;156.71;UN
19;;16;51;2;2024-07-19;525;12.71;UN
162;;15;51;2;2024-07-19;507;149.98;UN
98;6;;6;1;2024-07-19;380;85.43;UN
8;;;24;2;2024-07-22;648;16.48;UN
108;;5;60;2;2024-07-22;315;259.18;UN
59;;;69;3;2024-07-22;39;8.19;UN
138;;;44;3;2024-07-22;6;55.91;UN
87;8;;10;1;2024-07-22;935;8.37;UN
132;17;19;65;1;2024-07-22;956;17.07;UN
13;;;3;2;2024-07-22;218;12.3;UN
66;23;13;1;1;2024-07-22;466;319.56;UN
89;;18;4;2;2024-07-22;817;10.74;UN
86;;15;66;2;2024-07-22;660;35.62;UN
142;;;50;2;2024-07-22;118;65.2;UN
120;25;10;17;1;2024-07-22;877;1.17;UN
85;;8;28;2;2024-07-22;876;30.82;UN
124;28;18;44;1;2024-07-22;183;215.05;UN
90;29;16;48;1;2024-07-22;296;14.85;UN
108;35;;30;1;2024-07-22;772;229.31;UN
17;7;2;24;1;2024-07-22;921;10.24;UN
129;;6;37;2;2024-07-22;181;12.76;UN
79;;;25;3;2024-07-22;37;236.9;UN
119;;14;59;2;2024-07-22;772;75.74;UN
51;3;;53;1;2024-07-22;480;21.99;UN
55;;;19;3;2024-07-22;1;76.33;UN
78;;;21;2;2024-07-22;937;140.44;UN
124;4;;59;1;2024-07-22;845;231.58;UN
14;;;66;3;2024-07-22;15;9.37;UN
36;1;;29;1;2024-07-22;281;0.72;UN
145;;11;26;2;2024-07-23;677;2.87;UN
152;32;;5;1;2024-07-23;440;240.77;UN
50;;15;23;2;2024-07-23;669;17.6;UN
26;;;54;2;2024-07-23;779;5.73;UN
48;;9;22;2;2024-07-23;146;4019.33;UN
65;;7;29;2;2024-07-23;261;1.05;UN
156;29;15;39;1;2024-07-23;680;34.18;UN
130;25;;57;1;2024-07-23;407;34.23;UN
57;9;17;52;1;2024-07-23;652;49.56;UN
51;;17;39;2;2024-07-23;464;23.49;UN
17;25;;25;1;2024-07-23;956;13.5;UN
116;;;26;3;2024-07-23;11;75.46;UN
119;;10;3;2;2024-07-23;850;97.9;UN
157;18;11;70;1;2024-07-23;305;224.8;UN
34;11;;36;1;2024-07-23;31;275.63;UN
86;;12;22;2;2024-07-23;983;32.94;UN
39;;9;40;2;2024-07-23;157;37.21;UN
108;34;15;45;1;2024-07-23;356;221.63;UN
83;;7;40;2;2024-07-23;317;26.7;UN
134;11;6;18;1;2024-07-23;68;1.04;UN
43;;;56;3;2024-07-23;4;25.93;UN
143;;;22;3;2024-07-23;14;24.1;UN
4;;14;6;2;2024-07-23;552;6.91;UN
156;;11;4;2;2024-07-23;426;37.88;UN
49;;;56;3;2024-07-23;30;62.96;UN
94;6;6;30;1;2024-07-23;775;42.39;UN
148;23;;35;1;2024-07-23;151;1.06;UN
50;;11;61;2;2024-07-23;477;19.68;UN
43;;6;7;2;2024-07-23;131;22.0;UN
27;10;;20;1;2024-07-23;3;117.76;UN
98;;8;46;2;2024-07-23;644;94.05;UN
155;8;3;57;1;2024-07-23;881;43.88;UN
25;36;;52;1;2024-07-23;670;96.31;UN
48;1;;45;1;2024-07-23;129;5309.48;UN
154;22;;33;1;2024-07-23;95;31.87;UN
81;;4;28;2;2024-07-23;183;1.3;UN
144;20;20;50;1;2024-07-23;601;16.49;UN
34;23;19;28;1;2024-07-23;630;238.9;UN
137;23;10;37;1;2024-07-23;864;8.41;UN
66;;;48;3;2024-07-23;28;280.73;UN
1;;8;5;2;2024-07-23;198;11.4;UN
115;;;5;2;2024-07-23;915;55.06;UN
127;21;;37;1;2024-07-23;552;77.19;UN
25;;;69;3;2024-07-23;28;97.49;UN
43;20;17;35;1;2024-07-24;483;22.57;UN
151;;2;31;2;2024-07-24;472;5.43;UN
44;;11;69;2;2024-07-24;252;154.78;UN
117;;17;27;2;2024-07-24;661;57.34;UN
15;32;19;21;1;2024-07-24;787;35.69;UN
61;31;;17;1;2024-07-24;14;93.74;UN
89;;13;46;2;2024-07-24;563;13.15;UN
160;16;12;43;1;2024-07-24;453;207.77;UN
18;;13;1;2;2024-07-24;369;0.49;UN
70;26;13;26;1;2024-07-24;484;117.71;UN
31;;;64;3;2024-07-24;44;226.94;UN
69;;7;28;2;2024-07-24;713;33.02;UN
1;;20;14;2;2024-07-24;442;14.54;UN
107;;10;20;2;2024-07-24;888;73.82;UN
70;34;5;20;1;2024-07-24;965;112.41;UN
61;;;66;3;2024-07-24;27;97.64;UN
140;19;15;41;1;2024-07-24;699;219.17;UN
123;10;18;58;1;2024-07-24;936;33.78;UN
96;25;;69;1;2024-07-24;435;24.24;UN
157;19;;13;1;2024-07-24;315;283.36;UN
125;;3;62;2;2024-07-24;662;4.17;UN
109;21;;29;1;2024-07-24;690;26.16;UN
150;30;4;29;1;2024-07-24;381;5.38;UN
36;26;11;36;1;2024-07-24;85;0.72;UN
161;11;7;52;1;2024-07-24;522;32.16;UN
72;;;46;3;2024-07-24;47;1.79;UN
125;;10;47;2;2024-07-24;915;4.47;UN
115;;;28;2;2024-07-24;586;55.95;UN
115;;17;41;2;2024-07-24;844;72.34;UN
133;19;12;48;1;2024-07-24;779;23.0;UN
15;21;;58;1;2024-07-24;626;29.59;UN
85;;;69;3;2024-07-24;32;34.5;UN
144;;;66;2;2024-07-24;201;13.95;UN
1;;14;45;2;2024-07-24;96;15.07;UN
57;12;;25;1;2024-07-24;958;47.97;UN
32;;;59;2;2024-07-24;422;119.05;UN
74;12;15;46;1;2024-07-24;996;1.32;UN
105;;;8;3;2024-07-25;8;161.62;UN
74;29;7;59;1;2024-07-25;461;1.29;UN
10;1;19;65;1;2024-07-25;973;110.68;UN
6;;;16;3;2024-07-25;31;18.1;UN
117;3;12;47;1;2024-07-25;161;51.83;UN
2;2;2;60;1;2024-07-25;950;73.9;UN
79;;15;60;2;2024-07-25;13;240.81;UN
8;25;;8;1;2024-07-25;775;15.92;UN
65;29;;9;1;2024-07-25;283;1.14;UN
95;27;;53;1;2024-07-25;155;35.79;UN
154;2;;25;1;2024-07-25;314;28.98;UN
18;;;5;3;2024-07-25;4;0.45;UN
62;;8;45;2;2024-07-25;527;91.26;UN
29;33;17;19;1;2024-07-25;665;6.07;UN
6;;;3;2;2024-07-25;751;20.39;UN
88;;16;70;2;2024-07-25;549;6.85;UN
19;9;2;45;1;2024-07-25;867;16.47;UN
7;;;66;3;2024-07-25;30;27.51;UN
29;;;12;3;2024-07-25;44;5.53;UN
107;8;;61;1;2024-07-25;494;63.6;UN
132;12;20;24;1;2024-07-25;420;20.1;UN
69;11;;22;1;2024-07-25;391;25.65;UN
17;;;62;3;2024-07-25;20;9.91;UN
134;;15;58;2;2024-07-25;100;1.12;UN
80;;;55;3;2024-07-25;47;1.8;UN
59;24;18;10;1;2024-07-25;737;8.17;UN
75;;;7;3;2024-07-25;17;0.88;UN
56;29;;66;1;2024-07-25;675;32.77;UN
68;11;4;14;1;2024-07-25;913;190.48;UN
79;2;5;20;1;2024-07-25;968;255.41;UN
63;19;;61;1;2024-07-25;602;92.55;UN
118;;19;18;2;2024-07-25;682;59.46;UN
153;;;68;2;2024-07-25;83;162.86;UN
31;15;15;11;1;2024-07-25;703;197.59;UN
52;;2;66;2;2024-07-25;718;119.95;UN
87;;11;4;2;2024-07-25;362;8.33;UN
41;;;10;3;2024-07-25;38;151.27;UN
79;2;13;16;1;2024-07-25;998;279.82;UN
87;30;3;1;1;2024-07-25;201;7.73;UN
70;;1;30;2;2024-07-25;984;118.63;UN
68;35;20;35;1;2024-07-25;651;256.87;UN
41;;;5;2;2024-07-25;670;132.21;UN
106;9;;20;1;2024-07-25;660;54.12;UN
75;;;37;3;2024-07-25;20;0.79;UN
83;;;58;3;2024-07-25;35;27.0;UN
69;;9;22;2;2024-07-25;372;30.99;UN
154;18;14;67;1;2024-07-25;646;24.29;UN
77;;4;57;2;2024-07-26;414;1.11;UN
104;;;45;3;2024-07-26;5;182.23;UN
102;1;;7;1;2024-07-26;117;289.5;UN
41;6;;40;1;2024-07-26;957;149.36;UN
56;23;7;35;1;2024-07-26;117;34.33;UN
4;;;3;3;2024-07-26;2;6.15;UN
123;;2;12;2;2024-07-26;808;34.52;UN
52;5;;22;1;2024-07-26;765;115.24;UN
29;;;45;3;2024-07-26;14;5.03;UN
69;;;53;2;2024-07-26;409;27.13;UN
55;;16;3;2;2024-07-26;69;84.25;UN
157;;9;48;2;2024-07-26;279;219.43;UN
82;;18;2;2;2024-07-26;691;1.74;UN
30;6;;67;1;2024-07-26;295;230.94;UN
145;;16;70;2;2024-07-26;234;2.39;UN
70;35;7;64;1;2024-07-26;642;129.22;UN
129;;;41;2;2024-07-26;618;12.95;UN
119;25;;31;1;2024-07-26;877;99.31;UN
39;10;15;5;1;2024-07-26;276;42.94;UN
159;;;66;3;2024-07-26;31;139.6;UN
6;;20;9;2;2024-07-26;976;15.7;UN
152;;8;31;2;2024-07-26;776;239.56;UN
26;30;;20;1;2024-07-26;564;6.6;UN
95;29;16;27;1;2024-07-26;149;34.98;UN
10;11;1;24;1;2024-07-26;824;116.99;UN
59;;;69;3;2024-07-26;11;9.74;UN
108;;7;8;2;2024-07-26;980;223.14;UN
63;20;2;31;1;2024-07-26;569;81.46;UN
145;27;18;61;1;2024-07-26;355;2.39;UN
151;;;58;3;2024-07-26;39;4.49;UN
25;20;7;66;1;2024-07-26;263;94.43;UN
162;;17;10;2;2024-07-26;169;142.97;UN
3;;;67;3;2024-07-26;8;45.55;UN
7;35;;29;1;2024-07-26;921;31.45;UN
68;27;5;44;1;2024-07-26;906;231.05;UN
59;;;41;2;2024-07-26;459;7.95;UN
39;11;;13;1;2024-07-26;770;38.28;UN
130;;;14;2;2024-07-26;938;37.49;UN
43;;7;39;2;2024-07-29;25;28.07;UN
143;34;;31;1;2024-07-29;763;24.6;UN
6;;;13;2;2024-07-29;649;16.28;UN
95;27;7;45;1;2024-07-29;69;28.68;UN
145;;10;22;2;2024-07-29;677;2.75;UN
129;;6;61;2;2024-07-29;100;16.54;UN
94;9;2;67;1;2024-07-29;784;41.18;UN
3;19;1;40;1;2024-07-29;358;46.33;UN
91;35;;13;1;2024-07-29;174;7.1;UN
42;5;16;44;1;2024-07-29;806;4.37;UN
89;;10;5;2;2024-07-29;476;12.67;UN
62;19;20;51;1;2024-07-29;629;80.64;UN
109;;14;39;2;2024-07-29;534;30.29;UN
8;22;7;61;1;2024-07-29;646;16.4;UN
16;;17;59;2;2024-07-29;675;31.0;UN
131;34;13;44;1;2024-07-29;528;47.56;UN
137;;4;43;2;2024-07-29;410;7.79;UN
149;;3;7;2;2024-07-29;479;1.73;UN
20;30;14;63;1;2024-07-29;512;14.28;UN
89;16;19;20;1;2024-07-29;128;10.32;UN
135;1;14;42;1;2024-07-29;738;0.25;UN
72;;;13;3;2024-07-29;47;1.45;UN
100;;;70;3;2024-07-29;40;0.8;UN
156;;;28;3;2024-07-29;18;35.58;UN
152;;;2;3;2024-07-29;49;211.58;UN
95;;16;34;2;2024-07-29;207;34.34;UN
44;24;5;38;1;2024-07-29;384;137.02;UN
5;11;;14;1;2024-07-29;874;1348.21;UN
23;;16;63;2;2024-07-30;497;6.59;UN
23;6;;32;1;2024-07-30;722;6.16;UN
148;;12;42;2;2024-07-30;331;1.08;UN
56;29;;11;1;2024-07-30;509;35.78;UN
71;;19;58;2;2024-07-30;428;270.63;UN
74;;;69;2;2024-07-30;539;1.23;UN
161;;17;31;2;2024-07-30;214;29.51;UN
161;16;14;34;1;2024-07-30;716;27.84;UN
139;;17;24;2;2024-07-30;3;172.27;UN
161;34;2;4;1;2024-07-30;395;26.09;UN
46;2;16;23;1;2024-07-30;294;10.19;UN
119;;18;34;2;2024-07-30;1;102.38;UN
71;;;30;3;2024-07-30;29;262.07;UN
74;20;;29;1;2024-07-30;911;1.01;UN
3;;;23;3;2024-07-30;2;45.81;UN
34;;3;25;2;2024-07-30;53;236.85;UN
8;;7;5;2;2024-07-30;831;18.53;UN
80;8;;19;1;2024-07-30;4;1.88;UN
39;33;5;43;1;2024-07-30;991;45.54;UN
98;;19;26;2;2024-07-30;642;76.58;UN
46;;;7;3;2024-07-30;31;11.43;UN
97;;16;12;2;2024-07-30;773;25.74;UN
20;;4;47;2;2024-07-30;72;16.55;UN
139;;;38;2;2024-07-30;803;190.82;UN
138;;;21;3;2024-07-30;24;63.01;UN
102;;;55;3;2024-07-30;32;250.36;UN
57;;13;42;2;2024-07-30;242;56.3;UN
161;;;11;2;2024-07-30;488;26.71;UN
136;;9;9;2;2024-07-30;143;1.52;UN
47;;;24;2;2024-07-30;64;6.77;UN
77;;1;39;2;2024-07-30;307;1.16;UN
62;17;18;42;1;2024-07-30;677;98.86;UN
150;20;20;37;1;2024-07-30;823;5.33;UN
109;7;14;30;1;2024-07-30;138;28.91;UN
128;;9;35;2;2024-07-30;679;12.32;UN
22;;16;54;2;2024-07-30;94;19.46;UN
11;;;49;3;2024-07-30;17;130.33;UN
91;32;;46;1;2024-07-30;528;8.5;UN
103;;8;7;2;2024-07-30;79;18.18;UN
23;;;18;3;2024-07-30;20;5.94;UN
96;;9;65;2;2024-07-30;627;29.18;UN
28;25;2;39;1;2024-07-30;956;59.66;UN
39;;;33;3;2024-07-30;5;42.48;UN
103;;;63;3;2024-07-31;29;18.36;UN
156;;;48;2;2024-07-31;466;29.34;UN
14;22;10;30;1;2024-07-31;346;9.85;UN
131;27;;41;1;2024-07-31;269;41.96;UN
85;10;11;1;1;2024-07-31;267;39.21;UN
95;;;1;3;2024-07-31;20;31.67;UN
43;;;42;3;2024-07-31;37;25.37;UN
44;;;34;3;2024-07-31;33;141.19;UN
144;;;58;2;2024-07-31;242;14.85;UN
36;;16;37;2;2024-07-31;817;0.73;UN
85;27;16;33;1;2024-07-31;626;31.42;UN
50;;4;29;2;2024-07-31;279;19.63;UN
86;;8;6;2;2024-07-31;767;35.11;UN
159;;;13;3;2024-07-31;34;137.98;UN
73;;;70;2;2024-07-31;544;1.83;UN
16;;7;58;2;2024-07-31;393;27.95;UN
55;9;18;56;1;2024-07-31;841;79.72;UN
142;;;19;3;2024-07-31;40;70.26;UN
104;;15;14;2;2024-07-31;992;240.5;UN
125;;;45;3;2024-07-31;34;4.6;UN
65;28;6;1;1;2024-07-31;699;0.93;UN
128;21;2;61;1;2024-07-31;814;10.38;UN
144;14;;3;1;2024-07-31;195;16.67;UN
131;;5;44;2;2024-07-31;932;37.86;UN
133;35;6;25;1;2024-07-31;491;25.1;UN
138;17;;1;1;2024-07-31;457;65.09;UN
121;;2;49;2;2024-07-31;961;0.87;UN
98;16;11;53;1;2024-07-31;770;102.19;UN
116;;17;31;2;2024-07-31;595;67.12;UN
60;1;14;28;1;2024-07-31;194;8.65;UN
25;19;;69;1;2024-07-31;341;103.32;UN
129;;;20;3;2024-08-01;41;13.01;UN
25;;;62;3;2024-08-01;12;102.42;UN
131;29;10;55;1;2024-08-01;730;43.78;UN
63;;18;29;2;2024-08-01;484;91.59;UN
20;;4;45;2;2024-08-01;88;17.64;UN
118;17;8;26;1;2024-08-01;909;68.77;UN
120;;11;12;2;2024-08-01;969;1.4;UN
108;31;2;10;1;2024-08-01;414;228.16;UN
46;20;14;64;1;2024-08-01;843;11.45;UN
28;24;16;10;1;2024-08-01;830;79.18;UN
125;;12;45;2;2024-08-01;278;4.87;UN
152;29;6;20;1;2024-08-01;313;260.04;UN
44;;10;4;2;2024-08-01;995;171.9;UN
19;20;;8;1;2024-08-01;172;17.45;UN
134;6;14;32;1;2024-08-01;589;1.09;UN
82;;;10;3;2024-08-01;43;1.57;UN
83;;3;38;2;2024-08-01;668;23.31;UN
54;4;16;31;1;2024-08-01;875;77.7;UN
84;32;1;6;1;2024-08-01;343;19.53;UN
104;3;13;31;1;2024-08-01;116;242.19;UN
20;;;70;2;2024-08-01;10;17.78;UN
28;;;5;3;2024-08-01;11;73.8;UN
151;;2;38;2;2024-08-01;213;4.26;UN
24;19;14;49;1;2024-08-01;953;10.43;UN
96;;5;25;2;2024-08-01;668;23.66;UN
34;;;32;2;2024-08-01;422;238.57;UN
156;;;48;2;2024-08-01;238;36.0;UN
160;;4;65;2;2024-08-01;434;206.04;UN
60;;9;9;2;2024-08-01;759;7.38;UN
155;;14;48;2;2024-08-01;198;48.9;UN
72;17;9;30;1;2024-08-01;667;1.84;UN
41;32;;60;1;2024-08-01;501;135.13;UN
5;;;19;3;2024-08-01;8;1376.09;UN
155;;20;64;2;2024-08-02;252;46.31;UN
100;16;16;53;1;2024-08-02;20;0.78;UN
114;10;18;19;1;2024-08-02;822;12.85;UN
66;12;;70;1;2024-08-02;381;291.34;UN
96;;;16;2;2024-08-02;773;32.26;UN
15;19;;38;1;2024-08-02;224;27.16;UN
107;26;16;13;1;2024-08-02;347;72.1;UN
27;19;6;61;1;2024-08-02;124;104.71;UN
105;7;16;54;1;2024-08-02;565;170.36;UN
75;15;10;39;1;2024-08-02;746;0.7;UN
144;33;10;3;1;2024-08-02;342;14.88;UN
20;;11;65;2;2024-08-02;709;17.43;UN
36;20;2;13;1;2024-08-02;687;0.85;UN
32;;;6;2;2024-08-02;814;131.4;UN
8;;4;28;2;2024-08-02;914;14.28;UN
96;;8;33;2;2024-08-02;657;31.88;UN
75;7;;38;1;2024-08-02;102;0.84;UN
158;;11;34;2;2024-08-02;509;411.84;UN
30;13;;46;1;2024-08-02;253;245.76;UN
84;3;3;4;1;2024-08-02;305;23.81;UN
82;;;47;3;2024-08-02;41;1.28;UN
84;2;;54;1;2024-08-02;847;23.21;UN
38;29;18;11;1;2024-08-02;288;31.05;UN
157;;12;14;2;2024-08-02;845;248.23;UN
44;;20;57;2;2024-08-02;556;137.5;UN
65;;20;22;2;2024-08-02;236;0.9;UN
106;;17;61;2;2024-08-02;855;61.67;UN
148;12;;54;1;2024-08-02;476;1.38;UN
148;2;15;9;1;2024-08-02;332;1.2;UN
154;12;;37;1;2024-08-02;686;28.17;UN
76;;2;1;2;2024-08-02;98;0.6;UN
114;;12;29;2;2024-08-02;341;11.64;UN
117;3;;11;1;2024-08-02;533;62.65;UN
38;8;9;56;1;2024-08-02;594;27.53;UN
89;;19;69;2;2024-08-05;470;13.5;UN
93;;;70;2;2024-08-05;332;30.95;UN
81;7;15;26;1;2024-08-05;887;1.05;UN
16;;;18;3;2024-08-05;39;30.97;UN
128;6;19;45;1;2024-08-05;697;11.84;UN
121;;;15;3;2024-08-05;3;0.74;UN
100;;;65;3;2024-08-05;17;0.79;UN
51;32;;3;1;2024-08-05;826;24.78;UN
51;;;58;3;2024-08-05;15;25.49;UN
157;4;14;64;1;2024-08-05;673;263.33;UN
46;26;20;3;1;2024-08-05;940;9.17;UN
67;;20;19;2;2024-08-05;205;80.33;UN
137;25;;6;1;2024-08-05;292;8.02;UN
162;7;20;56;1;2024-08-05;571;161.31;UN
161;36;8;4;1;2024-08-05;225;28.67;UN
72;10;3;28;1;2024-08-05;77;1.61;UN
70;;13;35;2;2024-08-05;399;119.97;UN
47;18;;6;1;2024-08-05;264;7.18;UN
65;6;;17;1;2024-08-05;577;0.92;UN
126;2;17;49;1;2024-08-05;389;62.0;UN
87;22;7;7;1;2024-08-05;134;8.17;UN
65;20;;52;1;2024-08-05;403;0.92;UN
3;;1;25;2;2024-08-05;940;40.33;UN
28;;9;61;2;2024-08-05;231;68.99;UN
17;;8;55;2;2024-08-05;157;11.11;UN
8;;5;3;2;2024-08-06;213;16.88;UN
106;;;7;3;2024-08-06;28;67.43;UN
160;28;4;10;1;2024-08-06;501;238.12;UN
37;;5;5;2;2024-08-06;284;30.31;UN
107;28;1;32;1;2024-08-06;971;66.07;UN
27;;;38;3;2024-08-06;30;116.48;UN
71;;;2;3;2024-08-06;13;215.08;UN
134;;1;40;2;2024-08-06;44;0.97;UN
71;25;19;9;1;2024-08-06;822;244.35;UN
92;;;35;2;2024-08-06;645;8.68;UN
66;;3;2;2;2024-08-06;363;362.98;UN
135;;7;6;2;2024-08-06;310;0.27;UN
18;;;8;2;2024-08-06;111;0.55;UN
125;;;37;2;2024-08-06;791;4.84;UN
112;31;16;67;1;2024-08-06;61;316.74;UN
134;;14;49;2;2024-08-06;361;1.19;UN
70;15;;12;1;2024-08-06;289;123.52;UN
32;;;5;3;2024-08-06;2;130.7;UN
115;;20;65;2;2024-08-06;727;62.32;UN
77;;1;21;2;2024-08-06;537;1.1;UN
48;4;8;36;1;2024-08-06;114;4650.67;UN
79;;;9;2;2024-08-06;733;225.36;UN
124;5;7;29;1;2024-08-06;385;277.47;UN
43;;;39;2;2024-08-06;573;27.85;UN
148;;17;61;2;2024-08-06;245;1.07;UN
47;17;4;39;1;2024-08-06;33;8.48;UN
144;20;8;8;1;2024-08-06;515;16.67;UN
44;;12;29;2;2024-08-06;8;157.63;UN
105;;;6;2;2024-08-06;724;181.92;UN
64;;20;66;2;2024-08-06;94;1.18;UN
24;;15;18;2;2024-08-06;657;9.11;UN
49;;3;65;2;2024-08-06;593;52.21;UN
144;;7;31;2;2024-08-06;216;18.58;UN
135;;;51;3;2024-08-06;14;0.24;UN
115;5;;49;1;2024-08-07;829;63.49;UN
85;27;11;51;1;2024-08-07;405;35.98;UN
4;26;1;30;1;2024-08-07;65;6.7;UN
39;;;9;2;2024-08-07;118;47.82;UN
119;;9;9;2;2024-08-07;215;81.43;UN
143;;2;6;2;2024-08-07;87;24.88;UN
114;;;62;3;2024-08-07;29;13.55;UN
132;23;;37;1;2024-08-07;407;18.23;UN
153;11;18;60;1;2024-08-07;909;158.1;UN
94;19;14;12;1;2024-08-07;938;39.55;UN
18;;8;19;2;2024-08-07;600;0.5;UN
49;;;62;3;2024-08-07;26;58.37;UN
21;;;22;3;2024-08-07;23;29.02;UN
153;10;7;38;1;2024-08-07;701;150.36;UN
82;6;;20;1;2024-08-07;215;1.5;UN
97;;;53;3;2024-08-07;23;28.41;UN
83;29;20;59;1;2024-08-07;81;24.84;UN
96;19;14;29;1;2024-08-07;949;27.86;UN
100;19;12;23;1;2024-08-07;326;0.97;UN
153;;2;16;2;2024-08-07;59;183.94;UN
158;4;4;4;1;2024-08-08;458;403.43;UN
120;;;50;2;2024-08-08;893;1.57;UN
98;;10;5;2;2024-08-08;324;102.32;UN
41;;17;4;2;2024-08-08;451;160.57;UN
11;;12;23;2;2024-08-08;453;143.02;UN
89;;9;34;2;2024-08-08;95;12.84;UN
77;25;;60;1;2024-08-08;975;1.33;UN
103;;;48;3;2024-08-08;46;21.17;UN
1;21;10;31;1;2024-08-08;818;13.52;UN
81;;3;67;2;2024-08-08;171;1.26;UN
77;;;4;3;2024-08-08;26;1.41;UN
108;6;14;69;1;2024-08-08;892;222.35;UN
147;16;6;8;1;2024-08-08;921;0.84;UN
68;26;10;44;1;2024-08-08;586;206.78;UN
35;7;14;54;1;2024-08-08;348;20.17;UN
101;;;14;2;2024-08-08;88;23.89;UN
111;28;12;40;1;2024-08-08;437;162.27;UN
103;;;22;3;2024-08-08;38;21.82;UN
19;7;10;43;1;2024-08-08;713;16.09;UN
6;21;16;25;1;2024-08-08;238;20.78;UN
140;;;62;3;2024-08-08;22;207.65;UN
14;32;11;38;1;2024-08-08;53;8.04;UN
38;25;;18;1;2024-08-08;63;32.49;UN
149;;17;69;2;2024-08-08;683;1.58;UN
94;;3;27;2;2024-08-08;618;40.67;UN
60;14;;63;1;2024-08-08;291;9.33;UN
48;;11;58;2;2024-08-08;310;4872.22;UN
123;;;20;2;2024-08-08;838;39.3;UN
52;;;9;3;2024-08-08;29;118.11;UN
30;;18;28;2;2024-08-08;840;227.24;UN
62;;;65;2;2024-08-08;562;103.42;UN
154;;;64;3;2024-08-08;38;31.36;UN
11;;;62;3;2024-08-08;50;119.77;UN
136;;11;35;2;2024-08-08;924;1.39;UN
14;;14;14;2;2024-08-08;140;9.79;UN
28;9;1;56;1;2024-08-08;461;64.14;UN
138;;12;19;2;2024-08-08;275;55.55;UN
11;30;;68;1;2024-08-08;763;127.45;UN
86;;;3;3;2024-08-09;48;41.26;UN
60;;4;15;2;2024-08-09;624;8.69;UN
136;24;17;3;1;2024-08-09;366;1.56;UN
76;16;20;24;1;2024-08-09;338;0.68;UN
120;;4;63;2;2024-08-09;161;1.21;UN
157;;19;16;2;2024-08-09;814;232.57;UN
63;;;5;3;2024-08-09;38;91.91;UN
105;9;;46;1;2024-08-09;131;164.36;UN
136;;;6;3;2024-08-09;1;1.78;UN
85;;;13;3;2024-08-09;25;35.07;UN
153;;1;19;2;2024-08-09;328;153.59;UN
65;20;10;2;1;2024-08-09;226;0.86;UN
76;24;15;22;1;2024-08-09;85;0.79;UN
141;25;;48;1;2024-08-09;733;79.69;UN
9;29;17;5;1;2024-08-09;337;23.02;UN
75;;9;51;2;2024-08-09;971;0.84;UN
122;17;14;59;1;2024-08-09;298;34.02;UN
6;27;19;5;1;2024-08-09;926;20.08;UN
117;;6;57;2;2024-08-09;809;59.99;UN
151;;;12;3;2024-08-09;32;4.57;UN
2;;18;45;2;2024-08-09;73;82.08;UN
66;13;15;27;1;2024-08-09;86;346.04;UN
108;;4;26;2;2024-08-09;278;247.87;UN
16;;13;65;2;2024-08-09;598;30.83;UN
47;;13;17;2;2024-08-09;943;7.54;UN
107;;;30;3;2024-08-09;19;79.18;UN
56;;11;59;2;2024-08-09;901;29.53;UN
9;;;18;3;2024-08-09;43;23.22;UN
75;;9;22;2;2024-08-12;715;0.79;UN
114;6;14;26;1;2024-08-12;410;9.99;UN
122;31;;38;1;2024-08-12;676;27.49;UN
24;;;63;3;2024-08-12;44;9.19;UN
24;19;8;61;1;2024-08-12;875;9.18;UN
133;27;7;40;1;2024-08-12;663;22.24;UN
78;;15;61;2;2024-08-12;892;161.76;UN
62;;;33;3;2024-08-12;1;94.48;UN
