tipo_mov_id;data;qtde_prod;preco_venda;;;TAMANHO AMOSTRA;2.79
2;17/03/2025;244;17.36;;;;
2;22/04/2025;20;64.97;;;;
2;17/04/2026;310;34.07;;;;
2;12/09/2024;238;5.31;;;;
2;09/12/2025;6;84.91;;;;
2;01/04/2026;983;167.03;;;;
2;30/10/2024;190;67.5;;;;
2;22/05/2026;802;241.18;;;;
2;01/08/2025;388;1.41;;;;
2;20/09/2024;903;13.85;;;;
2;19/12/2024;877;24.27;;;;
2;20/05/2025;324;31.88;;;;
2;07/11/2024;910;25.75;;;;
2;03/07/2024;436;22.79;;;;
2;25/08/2025;651;69.28;;;;
2;20/01/2025;138;5323.37;;;;
2;03/09/2025;659;24.29;;;;
2;21/03/2025;280;0.76;;;;
2;02/01/2026;478;37.03;;;;
2;19/03/2025;12;57.16;;;;
2;28/07/2025;283;59.2;;;;
2;20/01/2025;412;12.31;;;;
2;07/10/2025;498;39.24;;;;
2;13/09/2024;739;34.35;;;;
2;11/07/2024;462;6.26;;;;
2;15/11/2024;304;36.53;;;;
2;10/09/2025;609;26.62;;;;
2;17/10/2025;42;5.11;;;;
2;17/04/2026;714;17.91;;;;
2;17/03/2026;78;1.07;;;;
2;28/11/2025;457;42.94;;;;
2;16/01/2025;766;287.64;;;;
2;20/05/2025;982;1.8;;;;
2;07/04/2025;633;17.72;;;;
2;30/05/2025;815;81.58;;;;
2;14/10/2024;426;28.53;;;;
2;08/09/2025;648;89.81;;;;
2;02/06/2025;729;31.14;;;;
2;29/01/2026;13;1.4;;;;
2;31/10/2025;223;60.68;;;;
